Target-ID	Compound-ID	Std-value
CHEMBL301	CHEMBL251796	230.0
CHEMBL3650	CHEMBL3938712	120.23
CHEMBL4179	CHEMBL1822136	337.0
CHEMBL279	CHEMBL271201	5000.0
CHEMBL1974	CHEMBL2147845	47.0
CHEMBL4630	CHEMBL58905	450.0
CHEMBL2148	CHEMBL3902447	1000.0
CHEMBL3973	CHEMBL3940334	40.74
CHEMBL3038477	CHEMBL2017350	84.0
CHEMBL279	CHEMBL2419669	690.0
CHEMBL4040	CHEMBL506247	185.0
CHEMBL1824	CHEMBL92882	8832.0
CHEMBL4722	CHEMBL3954695	480.0
CHEMBL3038477	CHEMBL3941488	100.0
CHEMBL2431	CHEMBL3672028	115.0
CHEMBL1844	CHEMBL237570	550.0
CHEMBL2971	CHEMBL3814293	3200.0
CHEMBL2068	CHEMBL3914180	50.0
CHEMBL203	CHEMBL182254	32.0
CHEMBL2276	CHEMBL1287887	6400.0
CHEMBL1844	CHEMBL3954810	57.0
CHEMBL203	CHEMBL176309	700.0
CHEMBL203	CHEMBL3903249	698.3
CHEMBL4224	CHEMBL501724	210.0
CHEMBL3234	CHEMBL3753341	137.0
CHEMBL279	CHEMBL3926311	1000.0
CHEMBL4895	CHEMBL3092776	8040.0
CHEMBL1955	CHEMBL1172421	42.0
CHEMBL2148	CHEMBL86755	900.0
CHEMBL1913	CHEMBL3939150	80.0
CHEMBL4937	CHEMBL2420701	81.6
CHEMBL1824	CHEMBL233324	750.0
CHEMBL2815	CHEMBL3676065	242.8
CHEMBL4036	CHEMBL2426399	1502.0
CHEMBL4501	CHEMBL3675392	828.0
CHEMBL2971	CHEMBL3884104	126.0
CHEMBL2971	CHEMBL3983856	220.0
CHEMBL279	CHEMBL3944224	57.54
CHEMBL203	CHEMBL153763	247.0
CHEMBL3973	CHEMBL3977904	69.18
CHEMBL3905	CHEMBL576887	7000.0
CHEMBL2094138	CHEMBL226332	46.0
CHEMBL4523	CHEMBL3660093	65.6
CHEMBL2996	CHEMBL263910	50.0
CHEMBL4070	CHEMBL3681215	810.0
CHEMBL2815	CHEMBL3676054	57.1
CHEMBL2996	CHEMBL480838	51.0
CHEMBL1907605	CHEMBL3402056	550.0
CHEMBL301	CHEMBL565160	160.0
CHEMBL2358	CHEMBL3910585	2500.0
CHEMBL3038477	CHEMBL2017329	39.0
CHEMBL2095227	CHEMBL194883	300.0
CHEMBL258	CHEMBL567124	520.0
CHEMBL4070	CHEMBL3681196	380.0
CHEMBL1907600	CHEMBL328194	429.54
CHEMBL260	CHEMBL215863	57.0
CHEMBL5314	CHEMBL3092806	110.0
CHEMBL2358	CHEMBL3933096	1000.0
CHEMBL3024	CHEMBL1095448	135.0
CHEMBL279	CHEMBL3895848	1000.0
CHEMBL279	CHEMBL3947643	1000.0
CHEMBL3717	CHEMBL50	580.0
CHEMBL4523	CHEMBL3355987	228.0
CHEMBL1824	CHEMBL3921482	50.0
CHEMBL3553	CHEMBL3898818	240.0
CHEMBL203	CHEMBL3676375	88.0
CHEMBL2185	CHEMBL3622956	1711.0
CHEMBL4722	CHEMBL474347	4000.0
CHEMBL3038477	CHEMBL2030386	89.0
CHEMBL2815	CHEMBL3781028	7790.0
CHEMBL260	CHEMBL481347	344.0
CHEMBL4142	CHEMBL4103536	34.0
CHEMBL4376	CHEMBL4098107	1200.0
CHEMBL1862	CHEMBL3780637	5370.0
CHEMBL2815	CHEMBL212269	240.0
CHEMBL3529	CHEMBL3891661	1900.0
CHEMBL1907600	CHEMBL2314475	1900.0
CHEMBL2095227	CHEMBL443563	420.0
CHEMBL2815	CHEMBL3781795	9240.0
CHEMBL4179	CHEMBL215943	173.0
CHEMBL4247	CHEMBL3806013	135.0
CHEMBL258	CHEMBL2042135	110.0
CHEMBL258	CHEMBL1836843	597.0
CHEMBL301	CHEMBL185914	1691.0
CHEMBL4501	CHEMBL3923651	1300.0
CHEMBL2996	CHEMBL3356474	470.0
CHEMBL203	CHEMBL327838	65.0
CHEMBL260	CHEMBL214775	2100.0
CHEMBL3553	CHEMBL2178352	6700.0
CHEMBL3616	CHEMBL3338840	1000.0
CHEMBL1907600	CHEMBL1094304	270.0
CHEMBL3553	CHEMBL3622823	2700.0
CHEMBL1936	CHEMBL2208034	225.8
CHEMBL279	CHEMBL1762522	92.0
CHEMBL2147	CHEMBL3909184	35.2
CHEMBL1913	CHEMBL301271	5100.0
CHEMBL2276	CHEMBL1946331	800.0
CHEMBL2971	CHEMBL3651015	1496.0
CHEMBL4247	CHEMBL3672896	560.0
CHEMBL1981	CHEMBL2403847	197.2
CHEMBL2148	CHEMBL3622132	2000.0
CHEMBL260	CHEMBL481752	95.4
CHEMBL5407	CHEMBL3984537	139.68
CHEMBL2971	CHEMBL3642278	32.6
CHEMBL1957	CHEMBL2088094	398.11
CHEMBL4895	CHEMBL3920231	120.0
CHEMBL2094128	CHEMBL573238	900.0
CHEMBL279	CHEMBL3912287	50.0
CHEMBL2695	CHEMBL4078023	2900.0
CHEMBL2094128	CHEMBL109944	430.0
CHEMBL308	CHEMBL2012309	50.0
CHEMBL2094126	CHEMBL192945	1650.0
CHEMBL2292	CHEMBL48082	588.0
CHEMBL3717	CHEMBL3321905	560.0
CHEMBL1824	CHEMBL380078	69.0
CHEMBL1974	CHEMBL3893950	7079.46
CHEMBL4142	CHEMBL3918036	239.88
CHEMBL2148	CHEMBL3642265	9999.0
CHEMBL1824	CHEMBL334255	1878.0
CHEMBL3920	CHEMBL1650951	68.0
CHEMBL4523	CHEMBL3660050	110.0
CHEMBL3009	CHEMBL569880	100.0
CHEMBL2041	CHEMBL4101411	32.0
CHEMBL1974	CHEMBL3673965	100.0
CHEMBL279	CHEMBL194113	500.0
CHEMBL3650	CHEMBL312269	4100.0
CHEMBL2971	CHEMBL3298194	460.0
CHEMBL279	CHEMBL1762529	190.0
CHEMBL2095188	CHEMBL406619	52.0
CHEMBL331	CHEMBL2103840	127.0
CHEMBL2431	CHEMBL508098	192.0
CHEMBL2996	CHEMBL146846	4200.0
CHEMBL279	CHEMBL225248	146.0
CHEMBL2695	CHEMBL3645046	999.0
CHEMBL2147	CHEMBL3781479	2810.0
CHEMBL2094115	CHEMBL143370	4100.0
CHEMBL1907600	CHEMBL2295942	1000.0
CHEMBL3650	CHEMBL4083543	1000.0
CHEMBL2068	CHEMBL3945062	50.0
CHEMBL3973	CHEMBL3971073	91.2
CHEMBL2292	CHEMBL4069124	404.0
CHEMBL2068	CHEMBL3976826	1000.0
CHEMBL2358	CHEMBL3928701	1000.0
CHEMBL2276	CHEMBL468619	3162.0
CHEMBL3650	CHEMBL2380845	175.0
CHEMBL2276	CHEMBL2380582	93.7
CHEMBL2971	CHEMBL2208026	980.0
CHEMBL1906	CHEMBL10	330.0
CHEMBL4439	CHEMBL119936	110.0
CHEMBL308	CHEMBL319103	501.0
CHEMBL2363049	CHEMBL2437478	4802.0
CHEMBL1824	CHEMBL3923001	1000.0
CHEMBL4070	CHEMBL2087015	4300.0
CHEMBL3650	CHEMBL2448067	4200.0
CHEMBL5570	CHEMBL3085982	54.0
CHEMBL2148	CHEMBL3956611	460.0
CHEMBL279	CHEMBL3671545	658.0
CHEMBL2148	CHEMBL3645038	1435.57
CHEMBL2185	CHEMBL456683	143.0
CHEMBL2695	CHEMBL3645024	2999.0
CHEMBL3476	CHEMBL473080	251.19
CHEMBL4722	CHEMBL3923159	66.0
CHEMBL2148	CHEMBL3114768	278.0
CHEMBL2276	CHEMBL1950289	61.0
CHEMBL301	CHEMBL418203	220.0
CHEMBL4895	CHEMBL1933550	5250.0
CHEMBL2850	CHEMBL288064	390.0
CHEMBL299	CHEMBL90330	2600.0
CHEMBL4722	CHEMBL3622697	100.0
CHEMBL1974	CHEMBL3965614	758.58
CHEMBL279	CHEMBL2086729	2180.0
CHEMBL203	CHEMBL1958214	1660.0
CHEMBL3553	CHEMBL2035183	32.0
CHEMBL3650	CHEMBL78257	4900.0
CHEMBL279	CHEMBL203167	230.0
CHEMBL2094127	CHEMBL77584	2500.0
CHEMBL279	CHEMBL1242028	8100.0
CHEMBL3650	CHEMBL2088093	63.1
CHEMBL4722	CHEMBL456683	380.0
CHEMBL2068	CHEMBL3893128	1000.0
CHEMBL2815	CHEMBL3676011	793.7
CHEMBL3553	CHEMBL585927	1000.0
CHEMBL1907601	CHEMBL1271670	37.0
CHEMBL2358	CHEMBL3929226	2500.0
CHEMBL301	CHEMBL488271	6300.0
CHEMBL3650	CHEMBL3930634	288.4
CHEMBL2431	CHEMBL1956071	1950.0
CHEMBL2971	CHEMBL3978777	470.0
CHEMBL2996	CHEMBL4089217	230.0
CHEMBL5314	CHEMBL3092772	6850.0
CHEMBL4376	CHEMBL37139	1100.0
CHEMBL2007	CHEMBL393636	406.0
CHEMBL2431	CHEMBL3672070	128.0
CHEMBL1936	CHEMBL3358977	2700.0
CHEMBL2695	CHEMBL3642289	306.4
CHEMBL203	CHEMBL488646	9000.0
CHEMBL1957	CHEMBL3979973	100.0
CHEMBL2431	CHEMBL3703114	53.0
CHEMBL258	CHEMBL2171124	1250.0
CHEMBL4203	CHEMBL1868723	70.0
CHEMBL279	CHEMBL3353348	910.0
CHEMBL1974	CHEMBL2181313	92.0
CHEMBL2815	CHEMBL1822792	46.0
CHEMBL4523	CHEMBL4110013	158.91
CHEMBL4523	CHEMBL3949500	34.4
CHEMBL2094115	CHEMBL109331	340.0
CHEMBL4179	CHEMBL1288098	5700.0
CHEMBL2431	CHEMBL3699678	402.0
CHEMBL3616	CHEMBL316239	240.0
CHEMBL4722	CHEMBL3675342	410.0
CHEMBL2148	CHEMBL3652399	42.9
CHEMBL1974	CHEMBL1668418	330.0
CHEMBL279	CHEMBL150177	1260.0
CHEMBL2695	CHEMBL103667	2000.0
CHEMBL301	CHEMBL477861	2600.0
CHEMBL4282	CHEMBL1940999	880.0
CHEMBL301	CHEMBL254050	490.0
CHEMBL1907601	CHEMBL307152	49.0
CHEMBL2094138	CHEMBL6246	600.0
CHEMBL279	CHEMBL272850	120.0
CHEMBL1824	CHEMBL261592	5000.0
CHEMBL279	CHEMBL3922453	2754.23
CHEMBL258	CHEMBL450024	154.0
CHEMBL2842	CHEMBL1242475	1100.0
CHEMBL3553	CHEMBL3919034	610.0
CHEMBL279	CHEMBL179465	93.0
CHEMBL258	CHEMBL2312646	1360.0
CHEMBL2431	CHEMBL3672064	33.0
CHEMBL2147	CHEMBL3664623	31.0
CHEMBL3553	CHEMBL3911320	279.0
CHEMBL279	CHEMBL3657558	647.0
CHEMBL3038477	CHEMBL3923271	100.0
CHEMBL2971	CHEMBL1835149	32.0
CHEMBL203	CHEMBL3608429	178.0
CHEMBL279	CHEMBL2023117	82.0
CHEMBL3650	CHEMBL109631	110.0
CHEMBL258	CHEMBL3702566	8062.0
CHEMBL4501	CHEMBL3670448	541.0
CHEMBL2185	CHEMBL1835067	1995.26
CHEMBL203	CHEMBL3952493	50.0
CHEMBL203	CHEMBL451513	99.0
CHEMBL3553	CHEMBL3945378	540.0
CHEMBL5314	CHEMBL3092788	810.0
CHEMBL260	CHEMBL1824438	1000.0
CHEMBL279	CHEMBL443338	119.0
CHEMBL2094126	CHEMBL566105	90.0
CHEMBL279	CHEMBL1076468	1726.0
CHEMBL2637	CHEMBL3220475	414.0
CHEMBL2094115	CHEMBL326629	100.0
CHEMBL3650	CHEMBL3891736	40.74
CHEMBL279	CHEMBL3759754	2620.0
CHEMBL3717	CHEMBL272170	4000.0
CHEMBL2094138	CHEMBL338944	6800.0
CHEMBL1868	CHEMBL460191	2510.0
CHEMBL2971	CHEMBL2325899	32.6
CHEMBL203	CHEMBL553	1450.0
CHEMBL331	CHEMBL3641910	80.0
CHEMBL3973	CHEMBL4069509	296.0
CHEMBL1974	CHEMBL222728	106.0
CHEMBL279	CHEMBL241667	790.0
CHEMBL3430907	CHEMBL3914249	670.0
CHEMBL308	CHEMBL2426383	584.0
CHEMBL1974	CHEMBL3417185	180.0
CHEMBL2148	CHEMBL2208026	980.0
CHEMBL279	CHEMBL209922	199.0
CHEMBL1844	CHEMBL3673978	100.0
CHEMBL3650	CHEMBL3968033	3890.0
CHEMBL3973	CHEMBL3986036	30.9
CHEMBL3529	CHEMBL3895616	100.0
CHEMBL301	CHEMBL3894204	1460.0
CHEMBL1862	CHEMBL473826	7800.0
CHEMBL3476	CHEMBL494154	4200.0
CHEMBL5570	CHEMBL507619	45.0
CHEMBL2068	CHEMBL3955495	50.0
CHEMBL279	CHEMBL272425	247.0
CHEMBL2842	CHEMBL1241682	565.0
CHEMBL279	CHEMBL3917093	1000.0
CHEMBL2749	CHEMBL113023	1500.0
CHEMBL279	CHEMBL205502	31.0
CHEMBL2094127	CHEMBL316512	2500.35
CHEMBL2068	CHEMBL3916225	50.0
CHEMBL5508	CHEMBL1910377	300.0
CHEMBL308	CHEMBL453129	150.0
CHEMBL2095217	CHEMBL57323	400.0
CHEMBL2094127	CHEMBL281525	300.0
CHEMBL2358	CHEMBL3895842	2500.0
CHEMBL4501	CHEMBL3680432	31.0
CHEMBL4630	CHEMBL214090	710.0
CHEMBL2358	CHEMBL3930352	1884.0
CHEMBL1907602	CHEMBL1272326	35.0
CHEMBL4722	CHEMBL202721	110.0
CHEMBL2148	CHEMBL3979988	170.0
CHEMBL3038477	CHEMBL3981518	100.0
CHEMBL279	CHEMBL3940175	1318.26
CHEMBL1936	CHEMBL3898232	88.0
CHEMBL3553	CHEMBL3968872	61.0
CHEMBL279	CHEMBL241517	1900.0
CHEMBL2842	CHEMBL3974856	5380.0
CHEMBL1824	CHEMBL179633	3900.0
CHEMBL1907605	CHEMBL455389	170.0
CHEMBL2842	CHEMBL1241943	3600.0
CHEMBL3553	CHEMBL3933776	290.0
CHEMBL203	CHEMBL3914227	79.0
CHEMBL4224	CHEMBL3091797	49.0
CHEMBL1907605	CHEMBL3717019	300.0
CHEMBL4523	CHEMBL3940277	91.9
CHEMBL2148	CHEMBL3953015	5000.0
CHEMBL2276	CHEMBL1287886	2100.0
CHEMBL279	CHEMBL3644026	170.0
CHEMBL3038469	CHEMBL3335145	630.0
CHEMBL203	CHEMBL2048790	510.0
CHEMBL5543	CHEMBL4092117	1200.0
CHEMBL2148	CHEMBL1774053	183.0
CHEMBL203	CHEMBL3746168	9260.0
CHEMBL299	CHEMBL118130	1850.0
CHEMBL1868	CHEMBL21156	1520.0
CHEMBL3038469	CHEMBL3393779	700.0
CHEMBL301	CHEMBL3916775	430.0
CHEMBL2842	CHEMBL1773577	45.0
CHEMBL203	CHEMBL336192	7400.0
CHEMBL279	CHEMBL3944438	512.86
CHEMBL1824	CHEMBL1645468	880.0
CHEMBL4523	CHEMBL449471	480.0
CHEMBL2068	CHEMBL3417489	1000.0
CHEMBL2971	CHEMBL3929096	47.0
CHEMBL4142	CHEMBL177688	210.0
CHEMBL1824	CHEMBL3971413	198.0
CHEMBL279	CHEMBL3353359	120.0
CHEMBL1907601	CHEMBL183855	55.0
CHEMBL279	CHEMBL3671508	457.0
CHEMBL5408	CHEMBL3974819	100.0
CHEMBL1981	CHEMBL3287898	5700.0
CHEMBL2147	CHEMBL1803070	4000.0
CHEMBL1981	CHEMBL3911054	100.0
CHEMBL4816	CHEMBL258844	2119.0
CHEMBL4501	CHEMBL3680450	36.0
CHEMBL5147	CHEMBL1762528	114.0
CHEMBL2094127	CHEMBL181289	160.0
CHEMBL3553	CHEMBL3971717	590.0
CHEMBL1824	CHEMBL3898780	100.0
CHEMBL3553	CHEMBL3908624	650.0
CHEMBL3553	CHEMBL2105759	61.0
CHEMBL2095217	CHEMBL3895953	711.0
CHEMBL2815	CHEMBL3639723	590.0
CHEMBL4898	CHEMBL3582427	270.0
CHEMBL258	CHEMBL1076202	1367.0
CHEMBL1981	CHEMBL3806043	3694.0
CHEMBL2431	CHEMBL260670	220.0
CHEMBL2148	CHEMBL221912	45.0
CHEMBL3582	CHEMBL77970	1000.0
CHEMBL3973	CHEMBL3983387	43.65
CHEMBL2358	CHEMBL3900874	1000.0
CHEMBL4722	CHEMBL3717170	148.0
CHEMBL1868	CHEMBL3896122	50.0
CHEMBL4282	CHEMBL1094321	905.0
CHEMBL279	CHEMBL3221552	850.0
CHEMBL1913	CHEMBL1940106	200.0
CHEMBL4895	CHEMBL50	960.0
CHEMBL3797	CHEMBL1766795	6600.0
CHEMBL2148	CHEMBL3642326	9999.0
CHEMBL2971	CHEMBL3650991	1496.0
CHEMBL279	CHEMBL1242754	5600.0
CHEMBL203	CHEMBL3357439	1000.0
CHEMBL4282	CHEMBL3699766	81.0
CHEMBL203	CHEMBL3911340	1000.0
CHEMBL3476	CHEMBL1761510	1584.89
CHEMBL4282	CHEMBL1081974	141.0
CHEMBL5147	CHEMBL3787614	2700.0
CHEMBL4501	CHEMBL3680582	210.0
CHEMBL3231	CHEMBL2006765	413.0
CHEMBL2971	CHEMBL3651034	1496.0
CHEMBL2637	CHEMBL1288068	800.0
CHEMBL203	CHEMBL1230609	2990.0
CHEMBL279	CHEMBL3185148	2000.0
CHEMBL1974	CHEMBL3891525	1548.82
CHEMBL1957	CHEMBL2374457	81.0
CHEMBL2292	CHEMBL3908596	2600.0
CHEMBL2095188	CHEMBL453132	170.0
CHEMBL2996	CHEMBL477818	450.0
CHEMBL3650	CHEMBL301641	67.0
CHEMBL1907601	CHEMBL149261	3500.0
CHEMBL279	CHEMBL3914322	1000.0
CHEMBL2007	CHEMBL16699	700.0
CHEMBL2842	CHEMBL3932222	1190.0
CHEMBL4179	CHEMBL2333909	1000.0
CHEMBL5408	CHEMBL3687118	41.0
CHEMBL5491	CHEMBL209486	140.0
CHEMBL260	CHEMBL3973916	63.0
CHEMBL203	CHEMBL3746212	4130.0
CHEMBL279	CHEMBL271960	95.0
CHEMBL2148	CHEMBL2414545	137.9
CHEMBL2148	CHEMBL3234895	763.0
CHEMBL4179	CHEMBL220865	1790.0
CHEMBL2148	CHEMBL4100048	8000.0
CHEMBL4523	CHEMBL3394067	59.0
CHEMBL1974	CHEMBL3673955	100.0
CHEMBL203	CHEMBL3133893	9800.0
CHEMBL2007	CHEMBL2419669	390.0
CHEMBL203	CHEMBL3972249	100.0
CHEMBL1936	CHEMBL1668419	1300.0
CHEMBL2842	CHEMBL3925064	53.0
CHEMBL203	CHEMBL3759015	230.0
CHEMBL4282	CHEMBL3703163	258.0
CHEMBL2148	CHEMBL4098094	8000.0
CHEMBL3553	CHEMBL1082023	300.0
CHEMBL3476	CHEMBL130511	2089.0
CHEMBL1991	CHEMBL249721	95.0
CHEMBL279	CHEMBL3903973	134.9
CHEMBL2094128	CHEMBL122264	970.0
CHEMBL2292	CHEMBL2392362	5820.0
CHEMBL1824	CHEMBL94068	1559.0
CHEMBL203	CHEMBL1645462	32.0
CHEMBL1844	CHEMBL3660756	31.7
CHEMBL3038469	CHEMBL428690	161.4
CHEMBL2094128	CHEMBL1643209	330.0
CHEMBL260	CHEMBL3260596	2270.0
CHEMBL1981	CHEMBL1076468	1141.0
CHEMBL3476	CHEMBL398514	2930.0
CHEMBL2749	CHEMBL7724	5400.0
CHEMBL279	CHEMBL3903823	77.62
CHEMBL2749	CHEMBL264280	2400.0
CHEMBL3038477	CHEMBL3930544	100.0
CHEMBL3650	CHEMBL363304	7900.0
CHEMBL1862	CHEMBL1762110	1960.0
CHEMBL279	CHEMBL462315	650.0
CHEMBL260	CHEMBL482300	140.0
CHEMBL2094138	CHEMBL340611	270.0
CHEMBL279	CHEMBL3965625	1000.0
CHEMBL2292	CHEMBL3774830	100.0
CHEMBL1974	CHEMBL226182	1700.0
CHEMBL2971	CHEMBL3652363	81.0
CHEMBL4523	CHEMBL1794051	70.0
CHEMBL5570	CHEMBL3086325	34.0
CHEMBL4722	CHEMBL3087774	118.0
CHEMBL2094126	CHEMBL370283	360.0
CHEMBL1824	CHEMBL466397	1000.0
CHEMBL2276	CHEMBL461140	960.0
CHEMBL279	CHEMBL147761	200.0
CHEMBL1824	CHEMBL3907230	50.0
CHEMBL279	CHEMBL3986607	4168.69
CHEMBL4523	CHEMBL2035638	142.0
CHEMBL4722	CHEMBL2207503	38.0
CHEMBL4282	CHEMBL3699685	100.0
CHEMBL2971	CHEMBL3652393	49.8
CHEMBL299	CHEMBL3356475	2900.0
CHEMBL1907600	CHEMBL1910194	6300.0
CHEMBL3650	CHEMBL524266	4000.0
CHEMBL4523	CHEMBL3660081	105.0
CHEMBL2148	CHEMBL3622376	35.0
CHEMBL5314	CHEMBL3093625	1200.0
CHEMBL3116	CHEMBL2103840	178.0
CHEMBL279	CHEMBL3987162	407.38
CHEMBL2095188	CHEMBL523714	150.0
CHEMBL1913	CHEMBL3968883	185.0
CHEMBL3553	CHEMBL3951710	940.0
CHEMBL2292	CHEMBL4079343	2100.0
CHEMBL279	CHEMBL402504	386.0
CHEMBL2007	CHEMBL4063368	83.0
CHEMBL279	CHEMBL428039	378.7
CHEMBL2276	CHEMBL1950296	900.0
CHEMBL1824	CHEMBL3918761	50.0
CHEMBL2094115	CHEMBL356809	483.0
CHEMBL3553	CHEMBL3986588	1000.0
CHEMBL1957	CHEMBL383899	591.0
CHEMBL2292	CHEMBL2314478	3300.0
CHEMBL5508	CHEMBL2153264	5000.0
CHEMBL2971	CHEMBL3652385	34.4
CHEMBL2695	CHEMBL3645097	9999.0
CHEMBL279	CHEMBL3221558	5050.0
CHEMBL2599	CHEMBL2403108	3050.0
CHEMBL1907602	CHEMBL453128	2400.0
CHEMBL2363049	CHEMBL3233783	1755.0
CHEMBL2276	CHEMBL3355165	2740.0
CHEMBL2749	CHEMBL207061	6530.0
CHEMBL2971	CHEMBL3676052	1000.0
CHEMBL1824	CHEMBL4079768	190.0
CHEMBL2094126	CHEMBL106112	2000.0
CHEMBL2850	CHEMBL296682	900.0
CHEMBL2095188	CHEMBL3335172	100.0
CHEMBL203	CHEMBL194349	610.0
CHEMBL3553	CHEMBL3913143	130.0
CHEMBL4523	CHEMBL3676296	97.0
CHEMBL3142	CHEMBL1242379	1300.0
CHEMBL2185	CHEMBL2207503	148.0
CHEMBL1868	CHEMBL2063319	200.0
CHEMBL1957	CHEMBL2374458	81.0
CHEMBL3973	CHEMBL3975714	54.95
CHEMBL2363049	CHEMBL3233777	324.0
CHEMBL4439	CHEMBL1766442	1000.0
CHEMBL279	CHEMBL3648099	40.0
CHEMBL2094128	CHEMBL426997	5000.0
CHEMBL4247	CHEMBL1823361	186.0
CHEMBL1868	CHEMBL238530	580.0
CHEMBL203	CHEMBL1645471	50.0
CHEMBL1913	CHEMBL2430253	118.4
CHEMBL203	CHEMBL1242567	2900.0
CHEMBL1868	CHEMBL392313	5250.0
CHEMBL2971	CHEMBL3645001	586.02
CHEMBL1862	CHEMBL1242385	816.0
CHEMBL301	CHEMBL3938919	3710.0
CHEMBL2148	CHEMBL3652287	169.0
CHEMBL2996	CHEMBL2147545	635.0
CHEMBL1824	CHEMBL383499	1000.0
CHEMBL2094127	CHEMBL312657	280.0
CHEMBL299	CHEMBL178945	220.0
CHEMBL2041	CHEMBL220951	1000.0
CHEMBL2007	CHEMBL178455	67.0
CHEMBL1824	CHEMBL179313	269.0
CHEMBL2971	CHEMBL3601115	51.0
CHEMBL4523	CHEMBL3394061	1010.0
CHEMBL2431	CHEMBL253458	468.0
CHEMBL2094126	CHEMBL576748	90.0
CHEMBL3142	CHEMBL1766765	720.0
CHEMBL1868	CHEMBL1807392	210.0
CHEMBL3553	CHEMBL3956450	170.0
CHEMBL2292	CHEMBL3338891	5100.0
CHEMBL2185	CHEMBL2023222	100.0
CHEMBL3553	CHEMBL3694586	237.0
CHEMBL2971	CHEMBL2376152	56.0
CHEMBL1957	CHEMBL3672896	6070.0
CHEMBL2147	CHEMBL3918311	388.79
CHEMBL203	CHEMBL2325100	60.0
CHEMBL2358	CHEMBL3913352	2500.0
CHEMBL2971	CHEMBL3330114	46.0
CHEMBL2095227	CHEMBL1907944	40.0
CHEMBL2971	CHEMBL3414599	613.0
CHEMBL1936	CHEMBL2430256	43.1
CHEMBL3650	CHEMBL3941999	3920.0
CHEMBL2971	CHEMBL3593587	140.0
CHEMBL4282	CHEMBL3925234	76.0
CHEMBL2996	CHEMBL1083522	75.0
CHEMBL4203	CHEMBL2392365	40.0
CHEMBL3717	CHEMBL3957739	5000.0
CHEMBL3973	CHEMBL3961267	91.2
CHEMBL2148	CHEMBL568815	180.0
CHEMBL3650	CHEMBL3681252	91.0
CHEMBL1907601	CHEMBL104408	210.0
CHEMBL1907601	CHEMBL441258	44.0
CHEMBL4523	CHEMBL2035618	5000.0
CHEMBL2147	CHEMBL1782522	51.0
CHEMBL3231	CHEMBL521642	1580.0
CHEMBL2185	CHEMBL2023301	41.0
CHEMBL308	CHEMBL2403099	555.0
CHEMBL1844	CHEMBL603469	31.0
CHEMBL2971	CHEMBL3675916	1000.0
CHEMBL279	CHEMBL3963728	912.01
CHEMBL203	CHEMBL432428	645.65
CHEMBL3650	CHEMBL55594	400.0
CHEMBL260	CHEMBL3260615	8640.0
CHEMBL2094128	CHEMBL1643233	2800.0
CHEMBL1936	CHEMBL3644445	201.3
CHEMBL2208	CHEMBL460702	2000.0
CHEMBL3553	CHEMBL3948921	210.0
CHEMBL2971	CHEMBL1945049	120.0
CHEMBL2094115	CHEMBL68215	1400.0
CHEMBL308	CHEMBL233225	1540.0
CHEMBL3905	CHEMBL502835	195.0
CHEMBL258	CHEMBL1336	60.0
CHEMBL2971	CHEMBL2035042	1600.0
CHEMBL1907600	CHEMBL1910190	5300.0
CHEMBL5147	CHEMBL3944502	1000.0
CHEMBL3553	CHEMBL3892296	32.0
CHEMBL4501	CHEMBL3680470	43.0
CHEMBL4523	CHEMBL3691973	4400.0
CHEMBL4501	CHEMBL3675337	31.6
CHEMBL2695	CHEMBL1258821	6900.0
CHEMBL2094127	CHEMBL440028	5000.0
CHEMBL1824	CHEMBL1683956	2900.0
CHEMBL279	CHEMBL529663	31.0
CHEMBL3234	CHEMBL1080299	245.0
CHEMBL2068	CHEMBL3939828	1000.0
CHEMBL258	CHEMBL398606	2550.0
CHEMBL1824	CHEMBL474431	31.0
CHEMBL2111414	CHEMBL75049	2000.0
CHEMBL4722	CHEMBL409103	1700.0
CHEMBL2095217	CHEMBL425363	42.0
CHEMBL5147	CHEMBL3985254	50.0
CHEMBL1913	CHEMBL408565	920.0
CHEMBL5147	CHEMBL3982666	50.0
CHEMBL203	CHEMBL1173714	6820.0
CHEMBL203	CHEMBL373025	490.0
CHEMBL331	CHEMBL421583	100.0
CHEMBL279	CHEMBL3934547	340.0
CHEMBL2185	CHEMBL3343308	367.0
CHEMBL299	CHEMBL3356472	1800.0
CHEMBL203	CHEMBL354033	2670.0
CHEMBL203	CHEMBL3746557	260.0
CHEMBL279	CHEMBL176815	1000.0
CHEMBL260	CHEMBL2348417	1700.0
CHEMBL1907605	CHEMBL187256	43.0
CHEMBL2971	CHEMBL585527	880.0
CHEMBL279	CHEMBL3962487	50.0
CHEMBL2842	CHEMBL1242209	1100.0
CHEMBL5543	CHEMBL3094449	135.0
CHEMBL260	CHEMBL3986904	44.0
CHEMBL3973	CHEMBL461140	6800.0
CHEMBL5331	CHEMBL3092774	50.0
CHEMBL2971	CHEMBL3971389	76.0
CHEMBL2068	CHEMBL3960016	50.0
CHEMBL2094127	CHEMBL192641	5000.0
CHEMBL5408	CHEMBL3961080	1000.0
CHEMBL1824	CHEMBL179074	1055.0
CHEMBL1907600	CHEMBL2295950	1000.0
CHEMBL2637	CHEMBL3220468	510.0
CHEMBL1974	CHEMBL2181319	190.0
CHEMBL3717	CHEMBL600398	5000.0
CHEMBL2431	CHEMBL3672062	1440.0
CHEMBL1936	CHEMBL406375	300.0
CHEMBL3231	CHEMBL1765738	3162.28
